time,rule,magic,signal_id,dir,ref_entry,close_price,pips,closed_count,profit_usd,hold_min,remain,reason
2026.09.03 10:19:05,C,600002,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,5.71,8.6,3,C:TP1到達
2026.09.03 10:19:05,D,600003,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,6.03,8.6,3,D:TP1到達
2026.09.03 10:19:07,A,600000,-1004472107780_1757,BUY,4421.92,4425.98,40.6,6,17.92,7.1,0,A:TP1到達
2026.09.03 10:19:08,H,600007,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,6.39,8.7,3,H:TP1到達
2026.09.03 10:19:08,J,600009,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,6.39,8.7,3,J:TP1到達
2026.09.03 10:19:09,B,600001,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,6.23,8.7,3,B:TP1到達
2026.09.03 10:19:10,M,600012,-1004472107780_1757,BUY,4421.92,4425.98,40.6,3,6.91,8.7,3,C:TP1到達
2026.09.03 10:19:10,G,600006,-1004472107780_1757,BUY,4421.92,4425.98,40.6,2,4.50,9.6,4,G:1段目(+40p)
2026.09.03 10:19:10,E,600004,-1004472107780_1757,BUY,4421.92,4426.39,44.7,0,0.00,0.0,6,E:建値移動(決済なし)
2026.09.03 10:23:11,E,600004,-1004472107780_1757,BUY,4421.92,4426.80,48.8,3,8.43,12.7,3,E:1.1倍水準到達
2026.09.03 10:23:23,D,600003,-1004472107780_1757,BUY,4421.92,4428.06,61.4,0,0.00,0.0,3,D:建値移動(決済なし)
2026.09.03 10:23:48,I,600008,-1004472107780_1757,BUY,4421.92,4429.53,76.1,3,16.58,13.3,3,I:TP1(半数)
2026.09.03 10:23:55,N,600013,-1004472107780_1757,BUY,4421.92,4430.10,81.8,2,13.73,11.3,2,N:2段目(+80p)
2026.09.03 10:23:55,G,600006,-1004472107780_1757,BUY,4421.92,4430.10,81.8,2,13.49,11.3,2,G:2段目(+80p)
2026.09.03 10:54:32,E,600004,-1004472107780_1757,BUY,4421.92,4431.00,90.8,3,25.50,41.0,0,E:2.0倍水準到達
2026.09.03 11:03:20,H,600007,-1004472107780_1757,BUY,4421.92,4431.94,100.2,0,0.00,0.0,3,H:建値移動(決済なし)
2026.09.03 11:03:21,O,600014,-1004472107780_1757,BUY,4421.92,4431.94,100.2,3,23.98,52.9,3,O:TP(+100p半数)
2026.09.03 11:03:23,C,600002,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,40.68,49.8,0,C:TP2到達
2026.09.03 11:03:24,D,600003,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,39.32,49.9,0,D:TP2到達
2026.09.03 11:03:24,F,600005,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,38.06,49.9,0,F:TP2到達
2026.09.03 11:03:25,J,600009,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,37.06,49.9,0,J:TP2到達
2026.09.03 11:03:26,B,600001,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,36.53,49.9,0,B:TP2到達
2026.09.03 11:03:27,M,600012,-1004472107780_1757,BUY,4421.92,4435.70,137.8,3,34.33,49.9,0,C:TP2到達
2026.09.03 11:03:41,N,600013,-1004472107780_1757,BUY,4421.92,4436.95,150.3,1,14.34,49.9,1,N:3段目(+150p)
2026.09.03 11:03:42,I,600008,-1004472107780_1757,BUY,4421.92,4436.95,150.3,3,38.51,50.1,0,I:TP2(全決済)
2026.09.03 11:04:08,L,600011,-1004472107780_1757,BUY,4421.92,4441.95,200.3,3,52.47,53.7,3,L:半数確保(+200p)
2026.09.03 11:04:08,G,600006,-1004472107780_1757,BUY,4421.92,4441.95,200.3,2,37.69,50.3,0,G:3段目(+200p)
2026.09.03 11:05:00,H,600007,-1004472107780_1757,BUY,4421.92,4436.70,147.8,3,43.33,51.5,0,SL確定足突破
2026.09.03 12:27:47,F,600005,-1004472107780_1767,BUY,4432.87,4434.93,20.6,1,2.07,3.7,0,F:半数決済(+20p)
2026.09.03 12:30:08,M,600012,-1004472107780_1767,BUY,4432.83,4436.86,40.3,1,3.92,6.0,0,C:TP1到達
2026.09.03 12:30:10,C,600002,-1004472107780_1767,BUY,4432.83,4436.86,40.3,1,3.81,6.1,0,C:TP1到達
2026.09.03 12:30:15,A,600000,-1004472107780_1767,BUY,4432.76,4436.86,41.0,1,3.52,6.2,0,A:TP1到達
2026.09.03 12:30:17,N,600013,-1004472107780_1767,BUY,4432.76,4436.86,41.0,1,3.48,6.2,0,N:1段目(+40p)
2026.09.03 12:32:54,H,600007,-1004472107780_1767,BUY,4432.87,4436.92,40.5,1,4.05,8.8,0,H:TP1到達
2026.09.03 12:32:57,J,600009,-1004472107780_1767,BUY,4432.87,4436.92,40.5,1,4.19,8.9,0,J:TP1到達
2026.09.03 12:33:01,B,600001,-1004472107780_1767,BUY,4433.04,4437.05,40.1,1,3.87,9.0,0,B:TP1到達
2026.09.03 12:33:04,D,600003,-1004472107780_1767,BUY,4433.07,4437.08,40.1,1,4.25,9.1,0,D:TP1到達
2026.09.03 12:33:07,G,600006,-1004472107780_1767,BUY,4433.07,4437.08,40.1,1,4.58,9.1,0,G:1段目(+40p)
2026.09.03 12:33:11,E,600004,-1004472107780_1767,BUY,4433.13,4437.64,45.1,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.03 12:36:00,E,600004,-1004472107780_1767,BUY,4433.13,4438.01,48.8,1,4.88,12.0,0,E:1.1倍水準到達
2026.09.03 12:38:00,I,600008,-1004472107780_1767,BUY,4432.83,4432.61,-2.2,1,-0.22,14.0,0,SL確定足突破
2026.09.03 12:38:00,O,600014,-1004472107780_1767,BUY,4432.74,4432.61,-1.3,1,-0.13,14.0,0,SL確定足突破
2026.09.03 13:10:00,L,600011,-1004472107780_1767,BUY,4432.79,4425.14,-76.5,1,-7.65,46.0,0,SL確定足突破
2026.09.03 13:10:00,K,600010,-1004472107780_1767,BUY,4433.07,4425.14,-79.3,1,-7.90,46.0,0,SL確定足突破
2026.09.03 13:17:11,F,600005,-1004472107780_1773,SELL,4425.50,4423.45,20.5,3,2.10,2.8,2,F:半数決済(+20p)
2026.09.03 13:20:00,N,600013,-1004472107780_1757,BUY,4421.92,4421.91,-0.1,1,0.02,186.1,0,SL確定足突破
2026.09.03 13:20:01,O,600014,-1004472107780_1757,BUY,4421.92,4421.91,-0.1,3,-1.21,186.5,0,SL確定足突破
2026.09.03 13:20:01,L,600011,-1004472107780_1757,BUY,4421.92,4421.91,-0.1,3,-1.56,186.5,0,SL確定足突破
2026.09.03 13:20:19,C,600002,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,6.97,6.0,2,C:TP1到達
2026.09.03 13:20:22,A,600000,-1004472107780_1773,SELL,4425.50,4421.43,40.7,5,16.93,5.7,0,A:TP1到達
2026.09.03 13:20:24,J,600009,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,7.97,6.0,2,J:TP1到達
2026.09.03 13:20:26,H,600007,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,9.11,6.1,2,H:TP1到達
2026.09.03 13:20:26,D,600003,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,9.49,6.1,2,D:TP1到達
2026.09.03 13:20:29,N,600013,-1004472107780_1773,SELL,4425.50,4421.43,40.7,2,6.58,6.3,3,N:1段目(+40p)
2026.09.03 13:20:33,M,600012,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,7.88,6.2,2,C:TP1到達
2026.09.03 13:20:33,B,600001,-1004472107780_1773,SELL,4425.50,4421.43,40.7,3,8.14,6.2,2,B:TP1到達
2026.09.03 13:20:35,G,600006,-1004472107780_1773,SELL,4425.50,4421.43,40.7,2,5.23,6.3,3,G:1段目(+40p)
2026.09.03 13:20:42,E,600004,-1004472107780_1773,SELL,4425.50,4421.04,44.6,0,0.00,0.0,5,E:建値移動(決済なし)
2026.09.03 13:22:06,K,600010,-1004472107780_1773,SELL,4425.50,4422.22,32.8,5,12.88,7.5,0,K:CLOSE_ALL
2026.09.03 13:22:07,K,600010,-1004472107780_1757,BUY,4421.92,4422.00,0.8,6,-6.40,190.1,0,K:CLOSE_ALL
2026.09.03 13:24:37,E,600004,-1004472107780_1773,SELL,4425.50,4420.58,49.2,3,11.71,10.2,2,E:1.1倍水準到達
2026.09.03 13:24:44,D,600003,-1004472107780_1773,SELL,4425.50,4419.25,62.5,0,0.00,0.0,2,D:建値移動(決済なし)
2026.09.03 13:28:00,J,600009,-1004472107780_1773,SELL,4425.50,4423.84,16.6,2,2.81,12.9,0,SL確定足突破
2026.09.03 13:42:00,E,600004,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.09,26.9,0,SL確定足突破
2026.09.03 13:42:01,C,600002,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.05,27.0,0,SL確定足突破
2026.09.03 13:42:01,F,600005,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.01,27.0,0,SL確定足突破
2026.09.03 13:42:01,H,600007,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.16,27.0,0,SL確定足突破
2026.09.03 13:42:01,D,600003,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.29,27.0,0,SL確定足突破
2026.09.03 13:42:03,I,600008,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,5,-6.85,27.4,0,SL確定足突破
2026.09.03 13:42:05,O,600014,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,5,-6.51,27.5,0,SL確定足突破
2026.09.03 13:42:05,M,600012,-1004472107780_1773,SELL,4425.50,4425.74,-2.4,2,-1.48,27.0,0,SL確定足突破
2026.09.03 14:01:03,F,600005,-1004472107780_1783,SELL,4429.00,4426.98,20.2,2,1.71,4.6,2,F:半数決済(+20p)
2026.09.03 14:09:00,F,600005,-1004472107780_1783,SELL,4429.00,4429.19,-1.9,2,-1.24,8.7,0,SL確定足突破
2026.09.03 14:10:01,L,600011,-1004472107780_1773,SELL,4425.50,4430.76,-52.6,5,-30.84,55.3,0,SL確定足突破
2026.09.03 14:10:02,N,600013,-1004472107780_1773,SELL,4425.50,4430.76,-52.6,3,-17.86,55.1,0,SL確定足突破
2026.09.03 14:10:02,B,600001,-1004472107780_1773,SELL,4425.50,4430.76,-52.6,2,-11.19,55.0,0,SL確定足突破
2026.09.03 14:10:03,G,600006,-1004472107780_1773,SELL,4425.50,4430.76,-52.6,3,-17.19,55.1,0,SL確定足突破
2026.09.03 14:16:01,N,600013,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-23.19,17.7,0,SL確定足突破
2026.09.03 14:16:02,G,600006,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-23.35,18.5,0,SL確定足突破
2026.09.03 14:16:03,D,600003,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-22.87,17.8,0,SL確定足突破
2026.09.03 14:16:04,H,600007,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-23.02,18.6,0,SL確定足突破
2026.09.03 14:16:05,E,600004,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-23.72,18.6,0,SL確定足突破
2026.09.03 14:16:06,O,600014,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-24.34,17.8,0,SL確定足突破
2026.09.03 14:16:07,C,600002,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-24.24,17.8,0,SL確定足突破
2026.09.03 14:16:08,L,600011,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-24.32,17.9,0,SL確定足突破
2026.09.03 14:16:09,I,600008,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-25.76,18.8,0,SL確定足突破
2026.09.03 14:16:10,K,600010,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-25.11,18.7,0,SL確定足突破
2026.09.03 14:16:11,J,600009,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-24.39,18.7,0,SL確定足突破
2026.09.03 14:16:12,M,600012,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-25.25,17.9,0,SL確定足突破
2026.09.03 14:16:13,B,600001,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-24.69,17.9,0,SL確定足突破
2026.09.03 14:16:14,A,600000,-1004472107780_1783,SELL,4429.00,4434.04,-50.4,4,-23.43,18.0,0,SL確定足突破
2026.09.03 14:49:08,F,600005,-1004472107780_1792,BUY,4436.96,4438.96,20.0,2,-0.02,2.2,2,F:半数決済(+20p)
2026.09.03 14:52:16,D,600003,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,4.04,5.3,2,D:TP1到達
2026.09.03 14:52:18,M,600012,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,4.16,5.3,2,C:TP1到達
2026.09.03 14:52:20,J,600009,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,4.00,5.4,2,J:TP1到達
2026.09.03 14:52:23,A,600000,-1004472107780_1792,BUY,4436.96,4441.05,40.9,4,11.43,4.8,0,A:TP1到達
2026.09.03 14:52:25,N,600013,-1004472107780_1792,BUY,4436.96,4441.05,40.9,1,0.76,6.7,3,N:1段目(+40p)
2026.09.03 14:52:28,C,600002,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,3.61,5.5,2,C:TP1到達
2026.09.03 14:52:29,B,600001,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,4.02,5.5,2,B:TP1到達
2026.09.03 14:52:32,G,600006,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,3.96,5.6,2,G:1段目(+40p)
2026.09.03 14:52:34,H,600007,-1004472107780_1792,BUY,4436.96,4441.05,40.9,2,3.78,5.6,2,H:TP1到達
2026.09.03 14:52:51,E,600004,-1004472107780_1792,BUY,4436.96,4441.46,45.0,0,0.00,0.0,4,E:建値移動(決済なし)
2026.09.03 14:56:14,E,600004,-1004472107780_1792,BUY,4436.96,4441.94,49.8,2,5.46,9.3,2,E:1.1倍水準到達
2026.09.03 14:57:51,D,600003,-1004472107780_1792,BUY,4436.96,4443.48,65.2,0,0.00,0.0,2,D:建値移動(決済なし)
2026.09.03 14:57:58,N,600013,-1004472107780_1792,BUY,4436.96,4445.08,81.2,1,7.53,9.8,2,N:2段目(+80p)
2026.09.03 14:57:59,I,600008,-1004472107780_1792,BUY,4436.96,4445.08,81.2,2,12.45,11.0,2,I:TP1(半数)
2026.09.03 14:57:59,G,600006,-1004472107780_1792,BUY,4436.96,4445.08,81.2,1,7.48,9.8,1,G:2段目(+80p)
2026.09.03 15:02:58,F,600005,-1004472107780_1799,BUY,4443.57,4445.64,20.7,1,2.08,2.2,0,F:半数決済(+20p)
2026.09.03 15:03:02,E,600004,-1004472107780_1792,BUY,4436.96,4445.87,89.1,2,17.29,14.8,0,E:2.0倍水準到達
2026.09.03 15:03:33,H,600007,-1004472107780_1799,BUY,4443.02,4447.03,40.1,1,4.17,2.8,0,H:TP1到達
2026.09.03 15:03:36,N,600013,-1004472107780_1799,BUY,4442.86,4447.03,41.7,1,5.05,2.9,0,N:1段目(+40p)
2026.09.03 15:03:37,O,600014,-1004472107780_1792,BUY,4436.96,4447.03,100.7,2,16.62,16.7,2,O:TP(+100p半数)
2026.09.03 15:03:37,H,600007,-1004472107780_1792,BUY,4436.96,4447.03,100.7,0,0.00,0.0,2,H:建値移動(決済なし)
2026.09.03 15:03:39,G,600006,-1004472107780_1799,BUY,4443.11,4447.23,41.2,1,4.35,2.9,0,G:1段目(+40p)
2026.09.03 15:03:44,C,600002,-1004472107780_1799,BUY,4443.12,4447.23,41.1,1,4.71,3.0,0,C:TP1到達
2026.09.03 15:03:46,J,600009,-1004472107780_1799,BUY,4443.15,4447.23,40.8,1,4.75,3.0,0,J:TP1到達
2026.09.03 15:03:49,A,600000,-1004472107780_1799,BUY,4443.57,4447.70,41.3,1,3.76,3.1,0,A:TP1到達
2026.09.03 15:03:49,D,600003,-1004472107780_1799,BUY,4443.26,4447.70,44.4,1,4.03,3.1,0,D:TP1到達
2026.09.03 15:03:52,M,600012,-1004472107780_1799,BUY,4443.26,4447.70,44.4,1,4.03,3.1,0,C:TP1到達
2026.09.03 15:03:54,E,600004,-1004472107780_1799,BUY,4442.86,4447.70,48.4,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.03 15:04:12,B,600001,-1004472107780_1799,BUY,4443.72,4447.74,40.2,1,4.34,3.5,0,B:TP1到達
2026.09.03 15:04:14,E,600004,-1004472107780_1799,BUY,4442.86,4448.06,52.0,1,4.69,3.5,0,E:1.1倍水準到達
2026.09.03 15:06:18,D,600003,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.65,18.0,0,D:TP2到達
2026.09.03 15:06:19,M,600012,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.40,18.1,0,C:TP2到達
2026.09.03 15:06:19,J,600009,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.50,18.1,0,J:TP2到達
2026.09.03 15:06:19,F,600005,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.49,18.1,0,F:TP2到達
2026.09.03 15:06:19,C,600002,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.49,18.1,0,C:TP2到達
2026.09.03 15:06:21,B,600001,-1004472107780_1792,BUY,4436.96,4449.01,120.5,2,23.11,18.1,0,B:TP2到達
2026.09.03 15:06:59,K,600010,-1004472107780_1799,BUY,4443.15,4445.65,25.0,1,2.50,6.2,0,K:TP1_HIT(半数)
2026.09.03 15:07:00,K,600010,-1004472107780_1792,BUY,4436.96,4445.98,90.2,2,13.86,20.1,2,K:TP1_HIT(半数)
2026.09.03 15:13:00,H,600007,-1004472107780_1792,BUY,4436.96,4444.59,76.3,2,15.03,24.7,0,SL確定足突破
2026.09.03 15:15:00,I,600008,-1004472107780_1799,BUY,4443.72,4443.72,0.0,1,0.03,14.3,0,SL確定足突破
2026.09.03 15:17:00,O,600014,-1004472107780_1799,BUY,4443.11,4441.61,-15.0,1,-1.29,16.2,0,SL確定足突破
2026.09.03 15:30:02,L,600011,-1004472107780_1792,BUY,4436.96,4458.89,219.3,2,38.52,43.1,2,L:半数確保(+200p)
2026.09.03 15:30:02,N,600013,-1004472107780_1792,BUY,4436.96,4458.89,219.3,1,21.18,41.9,1,N:3段目(+150p)
2026.09.03 15:30:03,I,600008,-1004472107780_1792,BUY,4436.96,4458.89,219.3,2,44.04,41.8,0,I:TP2(全決済)
2026.09.03 15:30:04,G,600006,-1004472107780_1792,BUY,4436.96,4458.89,219.3,1,22.86,41.7,0,G:3段目(+200p)
2026.09.03 15:30:06,L,600011,-1004472107780_1799,BUY,4443.33,4466.96,236.3,1,24.43,29.4,0,L:半数確保(+200p)
2026.09.03 15:46:10,F,600005,-1004472107780_1828,BUY,4465.80,4469.66,38.6,1,3.61,0.7,0,F:半数決済(+20p)
2026.09.03 15:46:18,B,600001,-1004472107780_1828,BUY,4465.86,4470.73,48.7,2,9.91,0.8,1,B:TP1到達
2026.09.03 15:46:23,J,600009,-1004472107780_1828,BUY,4465.88,4470.73,48.5,1,5.84,0.9,1,J:TP1到達
2026.09.03 15:46:24,D,600003,-1004472107780_1828,BUY,4465.87,4470.73,48.6,2,10.00,0.9,1,D:TP1到達
2026.09.03 15:46:27,N,600013,-1004472107780_1828,BUY,4465.84,4470.73,48.9,1,4.91,0.9,0,N:1段目(+40p)
2026.09.03 15:46:29,A,600000,-1004472107780_1828,BUY,4465.76,4470.73,49.7,2,10.73,0.9,0,A:TP1到達
2026.09.03 15:46:32,E,600004,-1004472107780_1828,BUY,4465.78,4470.73,49.5,0,0.00,0.0,1,E:建値移動(決済なし)
2026.09.03 15:46:35,G,600006,-1004472107780_1828,BUY,4466.01,4470.73,47.2,1,5.59,1.1,0,G:1段目(+40p)
2026.09.03 15:46:37,M,600012,-1004472107780_1828,BUY,4465.97,4470.73,47.6,1,5.91,1.1,1,C:TP1到達
2026.09.03 15:46:40,H,600007,-1004472107780_1828,BUY,4465.95,4470.73,47.8,1,5.99,1.2,0,H:TP1到達
2026.09.03 15:46:42,C,600002,-1004472107780_1828,BUY,4465.90,4470.73,48.3,2,11.61,1.2,2,C:TP1到達
2026.09.03 15:46:44,D,600003,-1004472107780_1828,BUY,4465.87,4472.41,65.4,0,0.00,0.0,1,D:建値移動(決済なし)
2026.09.03 15:46:44,E,600004,-1004472107780_1828,BUY,4465.78,4472.41,66.3,1,6.67,1.3,0,E:1.1倍水準到達
2026.09.03 15:46:57,I,600008,-1004472107780_1828,BUY,4466.24,4474.29,80.5,1,8.37,1.5,0,I:TP1(半数)
2026.09.03 15:47:07,O,600014,-1004472107780_1828,BUY,4465.94,4475.98,100.4,1,10.24,1.6,0,O:TP(+100p半数)
2026.09.03 15:48:28,B,600001,-1004472107780_1828,BUY,4465.86,4477.95,120.9,1,11.73,2.9,0,B:TP2到達
2026.09.03 15:48:28,J,600009,-1004472107780_1828,BUY,4465.88,4477.95,120.7,1,11.33,2.7,0,J:TP2到達
2026.09.03 15:48:28,D,600003,-1004472107780_1828,BUY,4465.87,4477.95,120.8,1,11.80,2.9,0,D:TP2到達
2026.09.03 15:48:29,C,600002,-1004472107780_1828,BUY,4465.90,4477.95,120.5,2,24.19,3.0,0,C:TP2到達
2026.09.03 15:48:29,M,600012,-1004472107780_1828,BUY,4465.97,4478.37,124.0,1,11.49,2.7,0,C:TP2到達
2026.09.03 15:52:47,L,600011,-1004472107780_1828,BUY,4465.84,4486.11,202.7,1,20.19,7.3,1,L:半数確保(+200p)
2026.09.03 16:01:05,F,600005,-1004472107780_1834,BUY,4489.36,4491.42,20.6,3,1.40,0.6,2,F:半数決済(+20p)
2026.09.03 16:01:10,A,600000,-1004472107780_1834,BUY,4488.96,4493.16,42.0,6,12.93,0.8,0,A:TP1到達
2026.09.03 16:01:13,M,600012,-1004472107780_1834,BUY,4489.08,4493.16,40.8,3,5.68,0.6,2,C:TP1到達
2026.09.03 16:01:13,B,600001,-1004472107780_1834,BUY,4488.96,4493.16,42.0,3,10.69,0.8,3,B:TP1到達
2026.09.03 16:01:15,N,600013,-1004472107780_1834,BUY,4489.44,4493.81,43.7,1,4.29,0.9,3,N:1段目(+40p)
2026.09.03 16:01:17,J,600009,-1004472107780_1834,BUY,4489.36,4493.81,44.5,3,7.33,0.8,2,J:TP1到達
2026.09.03 16:01:19,G,600006,-1004472107780_1834,BUY,4489.36,4493.81,44.5,2,3.46,0.9,3,G:1段目(+40p)
2026.09.03 16:01:21,H,600007,-1004472107780_1834,BUY,4489.38,4493.81,44.3,3,9.74,0.9,2,H:TP1到達
2026.09.03 16:01:42,E,600004,-1004472107780_1834,BUY,4489.36,4493.92,45.6,0,0.00,0.0,5,E:建値移動(決済なし)
2026.09.03 16:01:44,D,600003,-1004472107780_1834,BUY,4489.95,4494.68,47.3,2,8.24,1.2,2,D:TP1到達
2026.09.03 16:01:45,E,600004,-1004472107780_1834,BUY,4489.36,4494.68,53.2,3,11.12,1.1,2,E:1.1倍水準到達
2026.09.03 16:01:47,C,600002,-1004472107780_1834,BUY,4489.95,4494.68,47.3,2,6.22,1.2,2,C:TP1到達
2026.09.03 16:02:00,J,600009,-1004472107780_1834,BUY,4489.36,4490.37,10.1,2,2.11,1.2,0,SL確定足突破
2026.09.03 16:02:01,C,600002,-1004472107780_1834,BUY,4489.95,4490.37,4.2,2,0.96,1.1,0,SL確定足突破
2026.09.03 16:03:55,D,600003,-1004472107780_1834,BUY,4489.95,4496.15,62.0,0,0.00,0.0,5,D:建値移動(決済なし)
2026.09.03 16:05:01,D,600003,-1004472107780_1834,BUY,4489.95,4489.92,-0.3,5,4.66,3.0,0,SL確定足突破
2026.09.03 16:07:00,M,600012,-1004472107780_1834,BUY,4489.08,4487.29,-17.9,2,-4.55,6.2,0,SL確定足突破
2026.09.03 16:07:01,H,600007,-1004472107780_1834,BUY,4489.38,4487.29,-20.9,2,-7.48,6.5,0,SL確定足突破
2026.09.03 16:07:01,E,600004,-1004472107780_1834,BUY,4489.36,4487.29,-20.7,2,-6.36,6.2,0,SL確定足突破
2026.09.03 16:07:02,I,600008,-1004472107780_1834,BUY,4489.36,4487.29,-20.7,5,-16.59,6.4,0,SL確定足突破
2026.09.03 16:07:04,K,600010,-1004472107780_1834,BUY,4488.49,4487.29,-12.0,7,-19.18,6.4,0,SL確定足突破
2026.09.03 16:07:05,F,600005,-1004472107780_1834,BUY,4489.36,4487.29,-20.7,2,-5.71,6.3,0,SL確定足突破
2026.09.03 16:07:06,O,600014,-1004472107780_1834,BUY,4489.36,4487.29,-20.7,5,-18.71,6.4,0,SL確定足突破
2026.09.03 16:11:35,F,600005,-1004472107780_1842,BUY,4485.30,4487.38,20.8,3,0.11,1.3,2,F:半数決済(+20p)
2026.09.03 16:12:00,A,600000,-1004472107780_1842,BUY,4485.30,4489.62,43.2,5,11.14,1.4,0,A:TP1到達
2026.09.03 16:12:01,B,600001,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.66,1.8,2,B:TP1到達
2026.09.03 16:12:03,C,600002,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.03,1.8,2,C:TP1到達
2026.09.03 16:12:05,N,600013,-1004472107780_1842,BUY,4485.30,4489.62,43.2,2,1.54,2.1,3,N:1段目(+40p)
2026.09.03 16:12:07,H,600007,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.44,1.8,2,H:TP1到達
2026.09.03 16:12:09,J,600009,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.08,1.9,2,J:TP1到達
2026.09.03 16:12:11,G,600006,-1004472107780_1842,BUY,4485.30,4489.62,43.2,2,1.14,2.2,3,G:1段目(+40p)
2026.09.03 16:12:12,D,600003,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.16,2.0,2,D:TP1到達
2026.09.03 16:12:15,M,600012,-1004472107780_1842,BUY,4485.30,4489.62,43.2,3,3.93,2.0,2,C:TP1到達
2026.09.03 16:13:00,J,600009,-1004472107780_1842,BUY,4485.30,4486.62,13.2,2,2.16,1.9,0,SL確定足突破
2026.09.03 16:14:01,O,600014,-1004472107780_1842,BUY,4485.30,4485.50,2.0,5,-5.81,3.4,0,SL確定足突破
2026.09.03 16:14:01,C,600002,-1004472107780_1842,BUY,4485.30,4485.50,2.0,2,0.41,2.9,0,SL確定足突破
2026.09.03 16:14:02,H,600007,-1004472107780_1842,BUY,4485.30,4485.50,2.0,2,0.07,3.0,0,SL確定足突破
2026.09.03 16:14:02,F,600005,-1004472107780_1842,BUY,4485.30,4485.50,2.0,2,-0.45,3.0,0,SL確定足突破
2026.09.03 16:14:04,I,600008,-1004472107780_1842,BUY,4485.30,4485.50,2.0,5,-4.99,3.5,0,SL確定足突破
2026.09.03 16:14:04,M,600012,-1004472107780_1842,BUY,4485.30,4485.50,2.0,2,0.30,3.0,0,SL確定足突破
2026.09.03 16:15:46,F,600005,-1004472107780_1849,SELL,4488.04,4485.72,23.2,3,0.82,0.5,3,F:半数決済(+20p)
2026.09.03 16:16:20,D,600003,-1004472107780_1849,SELL,4488.04,4483.03,50.1,3,7.22,1.1,3,D:TP1到達
2026.09.03 16:16:23,H,600007,-1004472107780_1849,SELL,4488.04,4483.03,50.1,3,6.88,1.1,3,H:TP1到達
2026.09.03 16:16:24,N,600013,-1004472107780_1849,SELL,4487.50,4483.03,44.7,2,4.88,1.1,3,N:1段目(+40p)
2026.09.03 16:16:25,B,600001,-1004472107780_1849,SELL,4487.59,4483.03,45.6,3,11.56,1.1,2,B:TP1到達
2026.09.03 16:16:27,C,600002,-1004472107780_1849,SELL,4487.49,4483.03,44.6,3,11.58,1.0,2,C:TP1到達
